Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,20600.3752789827,21041.6606519648,23372.619171015,22283.9360213551,24208.5547931447,28413.8264387368,27489.5551770488,24820.9380503896,25338.4432934904,25252.8019066564,23098.8865077401,23015.0712632462,25006.191397109,30655.2092679024,35429.4077933344,36809.7013403619,38705.1067959147,44319.165448813,48303.397956286,44923.3400135081,44197.393671162,47760.8298776546,44874.1709182123,46964.5946777056,47995.7786961339,40893.804537772,41854.5498296444,44035.3239358548,47487.2100392561,46716.6227467964,45906.2875805246
Belize,BLZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,32.253,33.053,33.95,34.361,34.28,35.616,36.967,38.34,39.252,39.297,39.808,40.317,40.829,41.346,41.864,42.385,42.908,43.433,43.959,44.486,44.998,45.496,45.998,46.501,47.392,48.253,49.101,48.678,52.925,57.097,51.374
Belize,BLZ,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,57.1753,60.16414,61.89531,..,69.34685,..,66.33888,66.93905,66.44766,66.04449,66.30209,66.26234,67.60589,68.82564,71.07215,71.28572,71.03463,73.67771,72.70522,73.35268,..,..
Belize,BLZ,"Population, total",SP.POP.TOTL,183076,187040,190983,194902,199097,204146,210310,217446,225173,233059,240799,248379,256009,263780,271688,279731,287878,296100,304361,312614,320245,327298,334414,341627,348923,356333,364705,373202,380226,385829,390812
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2988.64952260263,3192.36526946108,3645.61243670903,3862.7104904003,3879.01374706801,4012.07959009728,4045.69445104845,4016.62941603892,4127.93718607471,4291.83168210625,4729.67080428075,4721.81625660785,4861.74314184267,4962.08962013799,5156.09817143194,5272.74417207961,5527.16775856439,5765.28199932455,5713.28126796797,5401.22963143045,5451.13897172477,5582.22170621269,5709.68918765363,5950.20299917747,6128.14288539305,6154.49593498217,6142.49873185177,6072.58267640581,6031.28139580144,6190.04792278445,5227.19363786168
Benin,BEN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,57.112,57.096,57.082,57.803,58.548,59.322,60.109,60.913,61.741,62.594,63.474,64.381,65.319,65.78,66.244,66.715,67.187,67.66,68.136,68.616,69.1,69.588,70.202,70.81,71.412,72.007,72.597,73.179,73.755,74.325,73.677
Benin,BEN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,11.13765,12.32934,..,..,..,..,..,..,..,..,..,..,..,35.61414,..,39.81058,..,..,..,..,..
Benin,BEN,"Population, total",SP.POP.TOTL,5281479,5446932,5617844,5872706,6096506,6226773,6391858,6583365,6789489,7002818,7221619,7445596,7675426,7913070,8159094,8426144,8693242,8953969,9228466,9509423,9797484,10093623,10397657,10708834,11030004,11360681,11697842,12039780,12383347,12726755,13070169
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,371.101604332357,364.689296016645,301.77329696287,387.310054813122,262.129807445074,348.435238914394,369.394384135736,344.550491498963,361.601983057505,525.130597245974,487.424141384242,492.401499509072,546.463829658159,676.002878084282,758.695803786371,779.437777753268,809.147072506221,912.338247188342,1060.60254502099,1024.10277858112,973.244254931526,1059.41358852588,1071.5258366283,1168.92699279226,1204.39918670094,1002.41886879614,1010.5338961993,1054.97408066814,1151.7409703472,1130.82135339795,1200.19426631122
Bermuda,BMU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.69351,78.06986,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Population, total",SP.POP.TOTL,57559,57984,58407,58816,59194,59526,59813,60177,60639,61124,61550,61867,62142,62386,62555,62711,62834,63010,63300,63565,63725,63733,63646,63574,63529,63464,63449,63578,63831,64107,64382
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,27665.525808301,28195.7091611479,28761.9634632835,30950.0799102285,31543.0634861641,34115.3445553204,45063.6149332085,48736.6768034299,51629.2814855126,54388.3417315621,56542.9569455727,59490.2452034202,63358.5658652763,67106.8028083224,71692.1589001679,77628.103522508,97781.4558996721,107395.651483891,110268.562401264,104711.712420357,104111.824244802,99049.0169927667,100213.493385287,101704.40746217,100961.576602811,104855.366822135,108747.356144305,112339.425587467,113204.82210838,115798.040775578,106976.546239632
Bhutan,BTN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.718,54.895,55.142,55.466,55.829,56.257,56.742,57.278,57.879,58.528,59.246,60.06,60.94,61.866,62.834,63.673,64.268,64.769,65.235,65.615,63.319,62.328,63.073,58.19,53.93,54.976,54.893,54.815,54.743,60.631,63.002
Bhutan,BTN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,16.90257,18.75869,21.25865,23.70711,..,..,..,34.79663,37.99739,..,44.87991,48.05544,52.91804,55.52054,59.35257,62.53251,65.98004,67.91664,69.77816,72.82267,76.54685,..,..
Bhutan,BTN,"Population, total",SP.POP.TOTL,589287,599784,577774,554673,554497,547989,548784,558697,569435,582579,596863,610794,624409,637663,650544,661865,670799,678641,686351,693988,701632,709377,717279,725273,733139,740618,747866,754335,759759,764824,770006
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,488.327431477129,400.634705187075,415.791522568451,407.39984249657,467.008312125283,530.103676927417,552.873891403681,630.447410148304,638.278962310609,685.419830628567,771.924911410619,812.238210772056,895.799489930972,1022.38240311018,1130.35934606796,1299.94938578359,1405.6071618158,1850.41570433398,1919.59774896395,1918.39599211093,2435.5798056672,2787.97967608562,2751.2128864294,2679.95217201538,2849.49998647303,2954.04081911097,3152.30905106786,3435.28804735662,3400.20417245342,3576.87987100503,3191.66906999331
Bolivia,BOL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,55.836,56.35,56.413,56.937,57.596,58.235,58.812,59.45,59.291,59.134,58.98,58.829,58.69,58.561,58.432,58.305,58.177,58.05,57.924,57.797,57.671,57.545,57.419,57.294,57.169,57.044,56.919,59.112,63.559,66.243,65.591
Bolivia,BOL,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,60.7533,63.50595,67.92025,70.47711,72.71429,73.64146,73.30879,73.03837,72.35473,73.31519,73.39152,73.15149,74.50503,76.07971,76.67002,77.23552,77.39237,76.6115,76.97286,..,..
Bolivia,BOL,"Population, total",SP.POP.TOTL,7130142,7280289,7430336,7579195,7727322,7874676,8021736,8167900,8313394,8459806,8606326,8752736,8900355,9050700,9204287,9360754,9521689,9685960,9850858,10016275,10182345,10348929,10515807,10682608,10848888,11014705,11180020,11344587,11508368,11671386,11816299
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,682.67681029538,733.935487602519,759.57113496365,756.637016048451,774.035669644318,852.754034861444,922.113259069714,970.351843368594,1022.14506519545,979.344494964572,975.777060358751,930.168227214313,888.221328974352,893.013760211149,953.191893246277,1020.12326200737,1202.71150446327,1354.54905949929,1692.67248455876,1731.18172112209,1929.78373077158,2315.52121930607,2575.59857098084,2870.02377000756,3041.43503162408,2996.01289811344,3035.87347732132,3306.30301224425,3500.72642189887,3503.89601123129,3099.94219053514
Bosnia and Herzegovina,BIH,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,43.007,42.839,42.342,41.552,40.802,40.345,40.357,40.449,40.467,40.509,40.593,40.665,40.704,40.699,40.678,40.638,40.659,40.673,40.701,40.457,40.317,40.153,39.867,39.686,39.449,39.357,39.218,39.077,38.916,38.683,38.161
Bosnia and Herzegovina,BIH,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,4448652,4458343,4234616,3904482,3725412,3715564,3875246,4018227,4089356,4130305,4159771,4179438,4188002,4178523,4140987,4096493,4063272,4013424,3947544,3879794,3811472,3741798,3670113,3610859,3564829,3518541,3473003,3428682,3387000,3345533,3299349
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,1742.88262171767,1373.37104472973,1118.17569934079,929.872118717018,337.090896023259,502.365980975339,718.933797141505,913.813399054859,1006.70479669823,1134.60298042083,1338.48059636261,1387.89365131544,1606.54672243362,2033.94700935864,2452.68616839392,2739.61076866057,3166.12865344833,3931.48948737505,4841.69311934649,4539.91863774968,4506.47828548389,4982.69375768263,4693.78899115381,5034.56616016469,5206.06558252,4662.25883724069,4928.5665251728,5345.01985489192,6047.84584261133,6122.3753450882,6130.31133245161
Botswana,BWA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,49.051,49.015,49.045,49.109,49.14,49.124,49.11,49.061,49.101,49.262,49.511,50.088,50.663,51.259,51.905,52.584,53.282,54.17,55.074,55.989,53.337,54.162,54.887,55.432,55.889,56.288,56.68,57.102,57.556,58.044,56.508
Botswana,BWA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,33.5433,42.46151,42.45708,46.13384,45.06304,46.83273,..,..,65.64492,60.63979,62.79767,..,61.96259,63.7512,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"Population, total",SP.POP.TOTL,1305696,1341756,1380033,1420115,1460023,1498836,1535914,1571691,1606899,1641997,1677382,1712254,1744763,1775736,1807146,1839877,1874516,1911201,1949970,1990673,2033111,2073535,2108617,2140682,2172044,2203273,2234776,2266747,2299141,2332083,2365894
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2903.15381562611,2938.59442659608,3004.61263362306,2929.43119022452,2917.25514197806,3156.18194514079,3156.26865681161,3194.18106145858,2981.19639702109,3339.99596033431,3450.81180622992,3206.07123689853,3117.25087183011,4230.12326909926,4956.69287735214,5391.07076619634,5291.58379144849,5529.12574632532,5503.07395314313,5082.93388332404,6215.73216077919,7287.38295334919,6595.53845015424,6666.91219583487,7122.36423421503,6141.20394726616,6749.05994339013,7104.96401088027,7407.95940141786,7172.08956480028,6323.29749806946
Brazil,BRA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,44.417,44.487,45.604,46.718,47.821,48.916,47.676,48.677,49.48,50.801,51.851,52.957,54.57,54.776,55.643,56.859,56.546,56.286,56.039,56.566,55.049,53.517,52.873,52.826,52.714,53.323,53.522,54.353,54.581,55.306,50.338
Brazil,BRA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.48286,..,82.73203,..,81.36715,79.45052,84.32505,84.85284,83.63342,84.27552,83.18157,..,..,..
Brazil,BRA,"Population, total",SP.POP.TOTL,149143223,151724256,154275079,156794577,159265006,161735073,164202549,166661659,169159655,171641543,174018282,176301203,178503484,180622688,182675143,184688101,186653106,188552320,190367302,192079951,193701929,195284734,196876111,198478299,200085127,201675532,203218114,204703445,206107261,207455459,208660842
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2581.14187449078,2257.6092968885,2127.31642731638,2348.88247685352,3298.71250747787,4756.74840785403,5179.13052002464,5299.39630404412,5105.89099544117,3493.57162513699,3766.54811466032,3176.28935747524,2855.94018885769,3090.6070097455,3663.823188064,4827.78173074714,5934.14470924968,7409.69130673473,8908.33176538648,8678.6592244676,11403.2821278747,13396.6243562986,12521.7213519966,12458.8912138813,12274.9939689363,8936.19661712113,8836.28652735657,10080.5092819305,9300.66164923219,9029.83326681073,7074.19378337644
British Virgin Islands,VGB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,74.375,..,74.7076,..,..,..,..,76.33053,84.30851,84.51935,..,..,..,..,..,..,..,..,..,83.07373,83.18408,83.60656,84.12098,83.9851,83.59447,71.86068,..,..,..
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,15704,16187,16593,16989,17406,17840,18287,18756,19238,19730,20241,20796,21430,22134,22881,23665,24493,25366,26288,27218,27675,28710,30345,31703,32962,34498,33878,32699,34657,36395,37135
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,46.928,46.434,47.474,48.497,49.487,50.431,51.337,52.222,53.105,53.986,54.851,55.678,55.83,55.963,56.076,56.173,56.256,56.329,56.426,56.589,56.829,57.074,57.224,57.304,57.355,57.383,57.411,57.459,57.721,55.057,54.556
Brunei Darussalam,BRN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,71.65753,68.13667,67.53283,69.57298,..,..,..,..,..,..,..,..,..,..,87.98015,89.83722,88.49667,88.24747,89.74596,90.67793,91.41084,94.23704,93.16588,88.81411,86.98323,85.52219,85.63814,84.048,..,..
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,255292,262596,269839,276971,284091,291195,298276,305341,312385,319411,326424,333345,340099,346637,352911,358916,364663,370873,377793,384952,392332,399389,405557,411202,416750,422212,427564,432772,437810,442680,447404
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,23658.7166330381,23932.1897530199,23450.8964414887,22397.073791312,22766.5871897245,26443.2564321071,25692.235637475,25522.3975481543,17769.2463626025,19752.2013169229,20130.2571493081,18287.8271687345,18621.2922677806,20677.9001224663,24423.0947731021,29386.2703597208,34674.7995990594,36217.3291010089,42156.5685216979,30946.4674272953,34937.5555174068,46382.8274456238,46968.5971144517,44003.0644293856,41026.508391054,30625.128732694,26663.2973199878,28024.3824618568,30988.1190497851,30426.5730284202,26834.3592463839
Bulgaria,BGR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,49.402,49.264,49.162,48.374,47.708,47.074,46.466,45.886,45.298,44.837,44.321,46.664,46.198,44.865,45.711,44.646,46.742,48.069,48.92,48.062,47.819,47.201,47.958,48.534,48.388,48.725,47.437,49.604,49.175,50.223,49.307
Bulgaria,BGR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,83.90858,84.78601,85.62221,86.4974,86.77323,84.00337,84.8016,84.92386,84.14853,84.22973,83.2109,82.4107,82.92028,84.86736,85.98767,88.84642,89.77371,89.90543,88.87107,87.85868,..,..,..
Bulgaria,BGR,"Population, total",SP.POP.TOTL,8718289,8632367,8540164,8472313,8443591,8406067,8362826,8312068,8256786,8210624,8170172,8009142,7837161,7775327,7716860,7658972,7601022,7545338,7492561,7444443,7395599,7348328,7305888,7160005,7073572,6984225,6894139,6803468,6710798,6616726,6550696
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2366.52982128614,883.736578319325,1007.34454544881,1278.52511370319,1149.89464008734,2259.25922555221,1470.19259250682,1361.40938439884,1820.44866449942,1660.9089125393,1621.26210738992,1770.90704918691,2092.98288625558,2719.49436859287,3389.68743360274,3899.82596332878,4523.1465578805,5888.57081403932,7271.30338858025,6988.27316296465,6853.94805511171,7849.58061302818,7431.95789508871,7795.98092108928,8069.60005667684,7268.65445473873,7822.49923292968,8696.68930427924,9872.38507789106,10372.8044341114,10769.9475699414
Burkina Faso,BFA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,79.377,79.367,78.36,77.317,76.239,75.126,73.979,72.799,71.576,70.311,69.012,67.677,66.308,64.907,63.478,62.022,60.545,60.107,59.695,59.305,58.935,58.586,58.258,57.954,57.676,55.634,53.596,51.563,49.536,47.517,45.033
Burkina Faso,BFA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,4.65139,4.78067,4.91482,..,..,..,..,6.44441,..,6.32618,..,7.67682,8.56467,9.41725,10.1525,10.81736,12.50616,13.44634,14.38973,16.38828,17.88729,20.16338,..,25.91824,28.00193,29.33465,31.69258,..,..
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,9159356,9394632,9629275,9871713,10123798,10386722,10655942,10934223,11240664,11574928,11925546,12295001,12680897,13082532,13500533,13932123,14373707,14816307,15258093,15710066,16176498,16661908,17172287,17695409,18229461,18777487,19334856,19894407,20438288,20961952,21478690
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,338.593759055128,333.70605512636,348.592443894547,324.111576707435,187.21142372606,229.092294496817,242.733171352672,223.853958525611,249.53173292493,292.836958697313,248.908526921752,259.485223380436,285.654087637533,362.373899996953,403.81283743461,441.164148016012,455.513655620024,514.684451177238,619.437533256264,601.569520671859,624.957252224766,725.024767725475,731.470138867833,759.762065168498,764.861675106225,630.124750752312,663.742364842886,709.091535894695,777.465618514048,764.853077774946,825.237038782475
Burundi,BDI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,90.451,89.953,89.435,88.762,88.078,87.479,86.708,85.85,84.972,84.182,83.348,82.48,81.561,80.577,79.526,78.357,77.057,77.675,78.219,78.77,79.267,79.631,79.95,80.235,80.46,80.816,81.064,81.163,81.15,80.96,78.558
Burundi,BDI,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,4.01448,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.83077,13.68895,15.45501,17.44259,21.05094,26.212,30.04619,33.93295,31.38195,31.01462,..,..
Burundi,BDI,"Population, total",SP.POP.TOTL,5587052,5703857,5858407,5676843,5713854,6066316,6070506,6070042,6187108,6337155,6470194,6634365,6824132,7043154,7310656,7587299,7865547,8161874,8505637,8947646,9376444,9717978,10071028,10439341,10799785,11047580,11239451,11506762,11859446,12255336,12617036
